Region,date,avg.temp,max.temp,min.temp,precipitation,avg.wind.speed,max.wind.speed,max.wind.speed.dir,max.inst.wind.speed,max.inst.wind.speed.dir,min.atmos.pressure
C,1699af40,19.4,23.4,17.3,72.5,0.7,2,NE,5.1,N,
C,6362c9bf,19.2,26,14.5,0,1,2.6,SW,7.1,SW,
C,3d388801,21.1,28.9,16.4,0,1,2.3,SW,7.1,SW,
C,7b13b5ec,19.1,22.3,16.4,0,0.7,1.4,E,3.9,NE,
C,208adcad,20.4,27.3,15.6,0,1,2.6,SW,7.2,SW,
C,eedff818,19.7,24.6,17.6,4.5,0.6,1.7,SW,4.8,SW,
C,3ad01630,20.7,23.8,18.7,23,0.6,1.4,SE,4,NE,
C,484c2e5b,21.4,29.3,16.8,1.5,0.9,2.3,SW,5.9,SE,
C,2dc2d614,20.4,26.5,16.4,0,0.8,2.6,SW,6.7,SW,
C,0d927df9,18.2,26.1,14.1,0,0.9,1.5,NE,4.6,SW,
C,326a865f,17.1,19.5,15.5,18.5,0.6,1.5,E,3.4,NW,
C,fc3fa2ea,18.2,24.9,13.4,0,0.9,2.5,SW,6.6,SW,
C,5aac74a9,18.2,25.4,14.5,0,0.8,2.2,SW,5.5,SW,
C,18fae49c,19.8,23.5,15,0.5,1.3,2.7,SE,8,E,
C,4d19c1b0,18,26.8,12.3,0,1.2,2.6,SW,6.7,SW,
C,b0a3ab62,16.8,26.5,10.3,0,1.2,2.3,N,6.2,W,
C,eebdce12,18.1,27.4,11,0,1,2,SW,5.3,W,
C,115723b5,19.6,25.8,16.5,0,0.9,2.6,SW,5.7,W,
C,46e481ec,19.4,27,15.6,0,0.8,2.1,SW,4.9,SW,
C,02c5c300,18.2,23.1,14.2,0,0.7,1.5,NE,3.8,SW,
C,d4fd36c0,18.5,26.9,13.9,0,0.9,2.3,SW,5.7,SW,
C,44eefeed,19.7,24.2,17.6,8.5,0.5,1.6,E,3.4,NE,
C,8254cfbb,16.3,23.1,11.6,0,0.9,2,SW,5,SW,
C,a6f012b4,17.5,24.9,12.4,9.5,0.9,2.8,SW,6.3,W,
C,b54ff73e,9.6,14.7,5,0,0.7,2.3,SW,4.5,SW,
C,91b2797d,7.9,15.2,2.8,0,1.1,2.2,SW,5.9,SW,
C,b807fd87,8.3,16.1,3.5,0,0.9,1.9,S,6.2,E,
C,8e0a48e0,11,18,6.6,0,1.1,2.5,SW,5.6,SW,
C,9df85983,8.7,17.9,3.8,0,1.1,1.9,NE,5.7,E,
C,c9d4fe7c,8.5,17.5,3,0,1.1,2.3,SW,5.6,SW,
D,229b70a3,3.7,11.7,-2.6,0,1.5,5.4,SW,9.4,S,
D,3134f4ff,6.6,15.9,-1.6,0,1.5,4.5,SW,8.2,SW,
D,dbfaf910,12.9,21.8,6.2,0,1.5,4.8,SW,9.2,SW,
D,3aea0cf0,12.2,20,5.6,5,2.6,7.7,SW,16.7,S,
D,f0227f56,2.6,7.6,0.2,36.5,0.4,2,NE,3,NE,
D,d486a259,6.9,13.8,3.2,1,1.1,4.4,SW,6.6,SW,
D,7cdfeda7,10.5,16.4,6.5,9,1.2,3.9,SW,7.5,S,
D,38de5d00,10.9,18,3.3,7,1.6,6.7,E,12.5,E,
D,8c2d8dcc,13.8,24.3,5.6,0,1.7,5.1,SW,9,SW,
D,7197e71e,15.2,24,8.6,0,1.5,6,SW,11.7,SW,
D,593eb286,13.5,23.2,5.4,0,1.8,5,SW,9.3,SW,
D,29b6c876,15.3,24.9,6.1,0,1.3,4.6,SW,8.2,SW,
D,7d9a6f89,19.8,28.9,13,0,1.7,5.4,SW,9.1,SW,
D,d5c32077,15.7,18.8,13.6,6.5,1,3,SW,5.4,SW,
D,6aee08b4,18.9,25.6,14.6,1,1.5,4.5,SW,7.7,SW,
D,bee1e69c,16.7,22.1,13.9,1.5,1,3.7,SW,10.1,SW,
D,ff929090,11,15.4,3.2,0,2,5.8,NE,10.3,S,
D,5ff1137c,9.9,18.3,0.8,0,1.8,4.1,SW,7.4,SW,
D,67bb94af,12.5,17.7,8.4,1,1,4.1,W,7.7,NW,
D,93abdff0,13.2,18.4,9.5,19.5,1.1,3.6,SW,6.8,SW,
D,b70f02ff,15.4,23.1,9.9,0,1.4,4.9,SW,9.3,SW,
D,2bdb4125,16.2,26.2,7.8,0,2,6.5,NE,10.2,NE,
D,fc2c3636,16.4,24.5,7.5,0,2,4.9,SW,9.1,SW,
D,5d803709,15.7,22.4,10.5,3.5,1.7,5.2,SW,10.9,SW,
D,1bd0da7f,14.2,21.8,8.1,0,1.3,3.5,SW,6.2,SW,
D,2bf8f976,13.4,15.6,11.9,13.5,0.7,2.8,W,5.5,W,
D,4aebb70a,17.2,24.9,11.5,0,1.7,4.7,SW,9.1,SW,
D,39b80db2,18,25.2,11.8,0,2,6.2,SW,10.7,SW,
D,295d55b9,18.2,26.4,11.4,0,2.1,4.8,SW,8.9,SW,
D,d9f6669e,18.4,26,11.9,0,1.7,4.1,SW,6.8,SW,
D,197576b0,18.6,29.9,9.5,0,1.4,5.1,SW,9.2,SW,
D,ce8201a3,20.8,33.6,9.5,0,1.5,4.7,SW,8.5,SW,
D,8da77a9a,23,33.3,13.7,0,1.6,4.4,SW,8,SW,
D,68de3347,18.1,24.6,12.2,4,1.4,4.5,SW,9.8,SW,
D,07aac6ee,17.1,23.7,14,0,1.3,3.7,SW,5.9,SW,
D,76ed3ecd,18.8,27.9,11.3,0,1.4,3.9,SW,7.7,SW,
D,230e1be1,17.4,22.4,12.1,0,0.9,2.6,SW,4.2,SW,
D,6261c0cb,21.8,29,16.1,0,1.7,4.1,SW,7.5,S,
D,143ab6e7,22.7,32.7,14.4,0,1.9,5,SW,9.9,W,
D,54864238,17.6,20.4,16.4,43,0.9,2.7,E,5.7,SE,
D,c6c50d60,21.1,28.9,17.3,4.5,1.1,3.3,W,6.4,W,
D,526a5b91,18.3,22.4,16.3,1.5,0.9,3.6,SW,6.6,SW,
D,af91095a,17.6,22.4,15.6,20,0.9,3.7,SW,6.6,W,
D,df1973aa,17.8,26.1,14.7,6,1.6,5.5,SW,9.4,SW,
D,b8da9a32,17.8,25.6,14.1,1.5,1.6,5.3,NE,8.4,NE,
D,2fea2845,20,27.9,13.8,0,2.1,4.8,SW,7.6,SW,
D,bff9e068,19.8,27.4,14,0.5,1.8,4.5,SW,11,SW,
D,328e0e20,15.8,18.1,12.3,9.5,0.8,2.5,NE,3.9,NE,
D,b592908b,19,28.7,11.3,0,1.5,4,SW,6.5,SW,
D,ca8eed0a,19.9,27.3,13.2,0,1.3,3.5,SW,7.1,SW,
D,f094edac,21.2,29.4,13.3,0,1.4,4.1,SW,7.3,SW,
D,ed94fc6c,22.2,29.8,16.7,0,1.7,5,SW,9.5,SW,
D,8d746fae,19.6,25.8,16.6,19.5,0.9,3.1,SW,4.8,SW,
D,aecc3cae,21.2,29.6,14,0,1.8,4.6,SW,8.2,SW,
D,7ac3d286,22.9,30.4,15.4,0,1.7,4.1,SW,7.4,SW,
D,085feaed,21.7,24.8,19.9,37,0.9,2.5,NE,4,SW,
D,443e5417,21.9,25,19.4,2.5,0.8,2.3,NE,3.4,NE,
D,d67d1b4f,21.7,27.4,18.4,0,1.1,2.9,SW,4.5,SW,
D,84bd4439,22.6,27.7,18.3,6,1.3,3.5,SW,6.5,SW,
D,49009861,21.9,26.9,17.8,8,1.2,3.3,SW,5.4,SW,
D,1ce3bd4d,21.9,29.1,18.6,3.5,1,2.9,SW,5.3,SW,
D,9bff23e6,22.5,27.9,19.2,3.5,1,3.5,SW,5.9,SW,
D,60a9509d,21.6,26.4,19.6,4.5,1.2,4.2,SW,7.6,SW,
D,5ab3503b,21.8,27.5,19.1,0,1.5,3.9,SW,6.7,SW,
D,6a9b7332,21.1,25,18.4,24,0.7,1.7,SW,3.2,SW,
D,6fb420a6,22.7,26.3,20.4,37,0.9,3.3,SW,5.4,SW,
D,fdf76ffe,22,25.8,20.2,21,1,3.4,SW,6,SW,
D,97b4c38c,24.4,31.8,19.3,0,1.6,4.6,SW,8.2,SW,
D,c257e6a0,22.2,26.6,19.5,38,1,2.6,SW,3.8,SW,
D,0c02c215,22.3,28.3,19.7,12,0.9,2.6,SW,4.7,SW,
D,d80d2c3d,22.2,25.2,19.9,1,0.9,2.1,NE,3.4,SW,
D,6f253cb9,23.4,28.5,18.9,0,0.9,2.7,SW,5.2,SW,
D,a79ce085,22.5,26.4,20.5,25,0.8,2.2,NE,3.4,SW,
D,58760d22,25.2,33.8,19.8,0.5,1.4,3.9,SW,6.7,SW,
D,ebdd960f,26.1,33.4,20.9,0,1.6,4.4,SW,7.4,SW,
D,b5bab358,25,30.8,20.6,12,1.4,4,SW,7.2,SW,
D,7dd6aca5,23.2,27,20.7,27.5,1,5.1,NW,11.1,NW,
D,ddb52f49,26.2,34.1,21.1,0,1.2,3.3,SW,6,SW,
D,d610e6fd,26.7,34.8,22,1,1.4,4.2,NE,8.5,E,
D,46032ed0,26.9,35.6,21.4,0,1.5,4.5,SW,7.4,SW,
D,b303622d,28,36.7,21.9,0,1.2,3,SW,5.1,SW,
D,cc92ae95,26.5,35.9,21.7,47,1.5,4.3,SW,9,NW,
D,f688ae33,26.6,34.1,22.1,1.5,1.3,3,SE,5.9,SW,
D,d6c86408,27.6,34.7,22,0,1.7,4.4,SW,7,SW,
D,937c5c43,27.3,35.6,23,0,1.7,5.2,NE,9.4,NE,
D,7d75fecb,27.3,36.3,21.1,0,1.7,4.3,SE,8,SE,
D,e6c3ff52,29.2,36.8,23.5,0,1.8,4.7,SW,7.6,SW,
D,7757bcb2,27.8,35,21.6,0,1.6,4.2,SW,6.9,SW,
D,ece1bd2b,26.3,32.9,23.1,3,1.3,4.6,SW,7.5,SW,
D,c03a525c,25,29.6,22.8,30.5,2,7.4,W,18.8,W,
D,52791d04,25.2,30,23.1,45,1.8,6.7,NW,13.7,NW,
D,383ab176,26.3,34.1,21.6,0,1.1,3.2,NE,4.6,W,
D,6dd9945a,26.5,33.9,21.9,11.5,1.5,4.2,SW,7.7,SW,
D,a38cb0ef,26.1,32.5,23,19,1.4,4.2,SW,8.2,SW,
D,6d98ac43,24.6,30,21.5,10,0.9,2.3,SW,3.4,W,
D,4e1f0b16,23.7,31.4,18.5,0,1.2,3.1,SW,5.6,SW,
D,f717b5bb,23.5,32.1,17.4,0,1.6,4.5,SW,8.4,SW,
D,422be7a4,21.9,28.5,16.8,13.5,1,3.9,SW,6.1,SW,
D,be5e0fa5,22.4,25.9,20.9,14,1,2.4,NE,4.9,SW,
D,16b21254,23.4,30.7,20.8,0.5,0.9,2.5,NE,4.3,SW,
D,fb6091b4,24,33.3,19.8,0,1.1,3.2,SW,5.4,SW,
D,ae83b498,24.2,32.3,19.1,0,1,3.3,SW,5.1,SW,
D,e946c269,23.4,28.9,20.8,0.5,1,3.1,SW,6.2,SW,
D,52ac45cd,25,33.9,17.8,0,1.5,4.2,SW,7.3,SW,
D,f30044f2,25.8,34.6,19.8,2,1.3,3.6,SW,6.2,SW,
D,c91a4454,26.8,34.4,22.9,4.5,1,3.3,SW,5.7,SW,
D,f932675d,23,30.6,18.5,0,1.5,4.2,SW,7.1,SW,
D,2843832e,24.4,32.6,19,0,1.2,3.9,SW,6.2,SW,
D,575ffeaf,25.3,34.8,19.9,0,1.4,4,SW,6.6,SW,
D,17e30a70,26,33,21.9,0,1.6,4.1,SW,6.7,SW,
D,9ffa8fb5,20,28.4,14.4,1,1.5,4.1,W,6.7,SW,
D,bc7d28e0,20.9,25.2,17.8,0,0.8,3.2,SW,5.4,SW,
D,ac2a3587,20.9,28.2,16.6,0,1.5,3.5,NW,6.1,SW,
D,39defb5d,20.4,25.3,17.4,0,1,2.8,SW,5.1,SW,
D,01947c8e,21.3,29.3,15.9,0,1,3.2,SW,5.5,SW,
D,0c5da78e,23.1,31.3,18.1,0,1.4,4.3,SW,7.4,SW,
D,89557bbe,23.3,30.9,18.6,0,1.8,4.6,SW,8.3,SW,
D,28f97a81,22.2,28.5,18.3,0,1.3,3.7,SW,6,SW,
D,12e37a27,22.3,27.5,18.3,0,2.1,6,W,12.6,W,
D,014cfe7b,19.9,25.8,16.3,19,1.3,4.6,SW,9.2,NW,
D,ccfd0ff3,17.9,21,14.9,1,0.8,1.8,NE,3.4,NE,
D,31476521,17.3,24.6,11.6,0,1.2,3.6,SW,5.9,SW,
D,c05a75d2,17.9,26.8,11.9,0,1.2,3.2,SW,5.8,SW,
D,b0d20f22,19.4,22.5,16.3,3.5,0.9,2,SE,3.8,NW,
D,e4fea8dd,19.3,23.1,18.4,134,1.3,5.8,E,13.9,E,
D,4ca7e723,16.4,20.3,14.4,1,1,3.3,SW,6.4,SW,
D,4a8350f9,17.1,23.8,13.9,0,1.1,3.4,SW,6.3,SW,
D,ab93a519,15.5,17.8,12.4,1.5,0.8,2,SW,3.5,SW,
D,85153a6f,19.1,24.6,16.2,0.5,1,3.4,SW,5.9,SW,
D,f59d409f,16,18.5,13.9,18,0.9,2.2,SW,3.7,SW,
D,77407c47,14.6,18.8,11.6,0,1,2.7,SW,4.6,SW,
D,36330a4b,14.2,22,10.8,0,1,3.6,SW,6,SW,
D,ae1a0e74,11.5,12.8,9.6,17,0.7,2.7,SW,5,SW,
D,56d39989,12.1,19.7,7.8,0,0.8,2.9,SW,5.3,SW,
D,4e055d8d,12,19.9,7.7,0,0.9,3.6,SW,5.8,SW,
D,3f42a5ae,10.8,20.8,4.4,0,0.7,2.3,SW,4.7,SE,
D,6aa18082,12.5,20.5,7.3,0,1.2,3.1,SW,5,SW,
D,3bf8b132,11.7,20,7.2,0,1,3.7,SW,5.8,SW,
D,ec0fc621,10.1,18.3,6.4,0,1,2.5,SW,4.2,SW,
D,4da3c71e,8.4,18,2.9,0,0.8,2.3,SW,3.7,SW,
D,9f5c7c99,9.1,18.7,3,0,0.9,3.4,SW,6.8,SW,
D,1993cdc7,10.1,18.3,6,0,1.2,3.7,SW,5.9,SW,
D,9d549324,10.6,17,6.9,8,1,4.3,SW,11.4,W,
D,bf91079b,10.4,16.1,3.3,5,1,4.8,NE,9.6,NE,
D,7f2e48d8,7.6,18.1,1.2,0,1,3.7,SW,7.3,SW,
D,add1f35f,12.3,20.8,5.5,13.5,1.3,4.5,SW,8.7,SW,
D,2b1e4201,6.3,14.8,1.8,0,1,3.4,SW,5.9,SW,
D,afd91ce2,5,13.3,1,0,0.9,2.9,SW,4.7,SW,
D,0fba9f0e,5.3,7.2,1.8,22.5,0.8,2.7,SW,5.2,SW,
D,dab39d12,12.6,18.4,8.2,0,0.8,2.7,SW,4.2,SW,
D,0d44ea01,12.8,19.7,8.1,0,1,3.5,SW,6.8,SW,
D,170e414a,8.1,10.1,7.4,7,0.6,2.2,SW,3.4,SW,
D,a2321355,10.9,16.9,7.8,3.5,0.7,2.3,SW,3.5,SW,
D,c5f1facd,7,10,2.9,2.5,0.7,2.2,SW,4.1,SW,
D,bf8d0273,2.4,10.5,-2.3,0,0.8,2.5,SW,5.5,S,
D,3a85de43,6.1,15.8,0.5,0,1,3.7,SW,6.4,SW,
D,a8c6911b,9.3,13.4,4.8,41.5,0.9,3,NE,4.8,NE,
D,3c69c7ea,6.9,12.9,2.7,0.5,1.4,4,SW,8.9,SW,
D,e86629c2,4,11.4,-0.7,0,1.3,5.7,NE,10.4,E,
D,cbde7ac2,3.8,10.6,-0.7,0,1.1,4.6,NE,8,NE,
D,1921c145,3.6,5.8,0.5,0,0.7,2.3,SW,4.3,SW,
D,2418bbb9,2.1,10.8,-2.7,0,0.5,1.7,SE,3.7,SW,
D,e81b9239,8.8,17.2,5.2,0,0.8,2.2,SW,4.6,SW,
D,2a45b45b,3.4,11.5,-1.8,0,0.7,2.6,SW,4.3,SW,
D,ba567c76,4.7,12.8,-0.8,0,1.2,4.9,NE,8.2,SE,
D,62c2b712,3.1,10.2,-0.5,0,0.8,3.2,SW,5.2,SW,
D,3721923e,4.6,13.5,-0.6,0,0.7,2.2,NE,3.2,NE,
D,b03d0c95,7.4,10.6,4.4,7,0.7,2.1,SW,3.4,SW,
D,da961dff,7.4,13.4,2.5,0,1.3,5.6,E,9.5,NE,
D,cddd8e97,3.1,7,0.2,20.5,0.5,1.9,NE,3.3,NE,
D,df74e6ff,3.8,9.5,0.8,0,0.9,2.4,SE,3.9,SE,
D,fcccb5ff,3.7,12,0.2,0,0.8,2.1,NE,3.5,SW,
D,28c35bd7,4.9,8.3,1.9,3,0.6,2.2,NE,3.3,SW,
D,92e6bf80,0.8,9.6,-3.3,0,0.6,2.4,SE,4.4,SE,
D,6d0c5227,2,8.9,-3.9,0,0.6,2,NE,3,NE,
D,0950be19,4.9,6.5,3.5,11.5,0.7,2.6,NE,4.1,NE,
D,38330892,5.8,11.6,-1.8,0,1.2,5,E,9.5,NE,
D,0a13c426,1.8,11,-3.6,0,0.7,2.3,NE,4.6,SW,
D,3fc5dba9,1.6,8.2,-3,0.5,1.1,5,SW,9.4,SW,
D,0de5171d,2.8,6.9,-2.2,4,0.6,2.1,SW,3.9,SW,
D,0fb5e0f8,7.8,13.5,4.3,24,1.1,4.8,SW,9.1,S,
D,2ecec8be,5.8,12.6,0.8,0,1.3,5.2,SE,11.8,E,
D,37deaee4,4.4,12.4,0,0,0.9,4.2,SW,7.6,SW,
D,2f014a6d,2.7,12.3,-2.1,0,0.7,2.9,SW,4.6,SW,
D,05fe6250,1.9,6.6,-1.4,0,0.5,1.8,SW,3.7,SW,
D,458b92c8,4.5,11.3,0.4,0,1.3,3.9,SW,6.9,SW,
D,29381b85,4.4,12.4,-1.8,0,1,3.3,SW,5.9,SW,
D,30287ddf,3.7,9.6,-1.1,2,1,3.9,SW,7.6,SW,
D,d364229a,4.5,10.7,-1.8,0,1.5,4.4,NE,8.1,SW,
D,f99b0aa7,3.6,11.9,-3.4,0,0.9,4,SW,7.4,SW,
D,b9eefa3f,6.3,8.6,4.3,15.5,0.7,2.4,SW,4.1,SW,
D,cc4d1528,5.5,10.7,2.8,0,0.8,2.6,SW,3.8,SW,
D,d492f1a1,3.3,7.7,0.3,3.5,0.6,2.1,SW,3.1,S,
D,fe6dd99c,2.9,5,1,4,0.7,2.2,SW,3.7,SW,
D,fc3d2e79,5.6,10.1,1.6,3.5,1,2.5,NE,4.1,NE,
D,daaa2eed,8.2,15.4,4.3,0.5,0.8,2.9,SW,5,SW,
D,c3ba48b7,5.3,12.3,1.2,0,1.3,4.4,NE,8.9,E,
D,03c9eecc,1.6,10.9,-4.2,0,1,4.9,SW,9.8,SW,
D,aee35c1d,4.9,11.9,-2.4,0,1.6,4.8,E,9.9,SE,
D,361ff143,3.4,13.1,-2.5,0,1.2,4.2,SW,7.1,SW,
D,db40b30a,1.7,8.2,-2.9,0,1.2,4.6,E,11.1,E,
D,043f3df7,-0.7,5.1,-5,0,1.5,6,NE,13.9,NE,
D,c39f2713,0.7,9.3,-5.2,0,1,3.7,SW,6.3,SW,
D,eb30885b,3.4,12,-1.7,0,1.2,4,SW,8.5,SW,
D,3e04840e,1,7.6,-3.8,0,1.7,5.1,NE,10.2,NE,
D,0c2448ba,2.2,12.4,-4.3,0,1.2,3.8,SW,6.1,SW,
D,a10efa6b,9.5,18.8,4.3,14,1,5.3,SW,9.9,SW,
D,39f25735,5.6,11.4,1.9,1,0.6,2.7,SW,4.2,SW,
D,48388f9f,7.3,11.6,1.8,1.5,2.2,6.1,SW,11.3,SW,
D,c261ecf9,2.1,11.2,-4.2,0,0.9,3.2,SW,5.6,SW,
D,f041204d,5.3,15,-2.3,0,1.2,4,SW,7.2,SW,
D,75c43dd4,6,9.3,2.5,16,1.1,4.4,E,7.8,E,
D,c5973fc2,5.3,16.6,-2.6,0,1.1,3.6,SW,6.9,SW,
D,f7b7f376,6.1,9.4,3,5.5,0.7,1.9,NE,2.9,NE,
D,18b846da,3.3,11.2,-3.6,0,1.3,4.9,SW,9.1,SW,
D,d27a88b3,9.3,16.3,5.6,0,1.1,4.6,SW,7.7,SW,
D,3f25cafa,10,17.4,3.8,0,1.4,4.6,SW,8.1,SW,
D,a589e0d1,4.7,9.6,-0.7,1,1.6,7.5,E,12,SE,
D,97a95cf5,4.2,15,-3.3,0,1.1,3.9,SW,6.1,W,
D,7af61ebc,5.8,15.4,-2.2,0,1.5,4.6,SW,7.6,SW,
D,a61695e7,4.2,6.3,2.5,25,0.8,2.7,SW,4.7,SW,
D,876dbda1,9.1,20.7,2.1,0,0.9,2.5,SW,5.2,SW,
D,ec28e7d7,7.5,17.9,0.2,0,1.1,4.4,SW,7.8,SW,
D,1c0ef479,3.4,9.3,-1.7,0,1.7,6.2,NE,13.5,E,
D,f151b630,4.1,13.3,-3.7,0,1.3,5.3,SW,8.9,SW,
D,2db13d6b,8.5,16.6,3.5,0,1.3,4.5,SW,8.9,W,
D,51f7fd6b,7.9,11.5,4.2,2,2.3,5,NE,9.4,NE,
D,21f24632,9.3,19.8,0.3,0,1.8,6.6,SW,11.8,SW,
D,7cfe066d,4.9,11.2,-0.3,0,2,7.7,E,14.4,E,
D,64219274,10.8,22.9,1.6,0,1.4,4.2,SW,7.3,SW,
D,559e5b66,14.4,21.5,8,12.5,1.2,4.3,SW,8.5,SW,
D,59f673cf,8.6,12.2,5.3,1.5,0.7,2.2,SW,3.8,SW,
D,8d274208,11.6,14.8,9.6,25,1,4.5,SW,7.6,SW,
D,94372452,10.1,15.9,2.5,0,2,5,SW,11.5,SW,
D,bc988b1a,8.7,18.3,0.3,0,1.5,4.6,SW,8.3,W,
D,178b6823,11.2,19,4.1,0,1.5,4.7,SW,8.6,SW,
D,c8f4964e,8,17.8,-0.5,0,1.4,4.7,SW,9.9,SW,
D,d1e4f014,8.8,19.2,0.2,0,1.3,4.6,SW,7.6,SW,
D,f94b5f5c,10.6,20.3,0.9,0,1.6,5.6,SW,12.8,SW,
D,1f901d6e,11.3,19.1,3.4,0,1.9,5.5,SW,10.3,SW,
D,9a1500f7,9.1,17,2,0,1.9,5.8,SW,11.8,SW,
D,82cae47e,8.5,16.8,0.5,0,1.8,5.1,SW,8.3,SW,
D,1866ce55,8.8,17.7,2.7,0,1.5,5.2,SW,9.9,W,
D,43533ec2,12.7,22.7,4.2,0,2.1,6.1,SW,10.5,NW,
D,72ecf7d0,9.9,13,7.9,75,1.3,5,SW,9.5,SW,
D,66706800,13.1,16.5,9.7,18.5,1.1,3,NE,6.1,NE,
D,7eaf8c89,12.8,20,7.1,0,1.6,4.8,E,8,E,
D,67bfead3,9.3,15.2,3.2,0,1.9,5.7,SW,12.7,SW,
D,e403a6a2,7.3,15.8,0.9,3.5,1.7,5.9,SW,10.7,SW,
D,23a3bc46,9.9,19.3,1.2,0,1.8,5.2,SW,10.6,SW,
D,226c3e95,13.5,21.4,7,0,1.5,5.2,SW,10.2,SW,
D,0ac391dd,11.7,19.3,5.7,0,1.7,5.6,SW,10.8,SW,
D,893f4696,15.8,26.3,6.1,0,1.8,5.2,SW,9.4,SW,
D,65af860c,17.4,27,9,0,1.6,5.2,SW,8.4,SW,
D,88f0c445,20.5,33.1,9.5,0,1.6,5.2,SW,8.1,SW,
D,67ff0179,18.2,26.4,11.7,0,1.9,5.2,SW,9,SW,
D,21b3d099,17.4,25.3,12.9,6,1.1,4.6,SW,7.5,SW,
D,ccec92d0,21.2,29.7,14.1,0,2,4.4,SW,8.5,SW,
D,207c524a,15.4,18.1,12.3,14,1,3,N,5.4,NE,
D,cd231003,15.1,23.8,9.6,0.5,1.5,4.6,SW,9.2,SW,
D,222cd53f,14.9,24.6,6.6,0,2.2,5,SW,8.9,S,
D,6b8da2a9,14.3,19.1,9.1,0.5,1.4,4.3,SW,6.8,SW,
D,871d6233,17.7,28.1,7.9,0,1.6,5,SW,7.8,SW,
D,aa147815,17.3,28.4,6.9,0,1.6,4.9,SW,9,SW,
D,474b3a5c,17.4,24.8,9.6,0,1.7,4.8,SW,7.6,SW,
D,97e8ca5e,19.7,28.6,15.1,39,1.6,4.3,SW,8.8,W,
D,9627488d,16.5,22.6,12.4,0,1.2,4.3,SW,7.6,SW,
D,7b780ac4,18.4,26.7,10.5,0,1.7,4.5,SW,7.8,SW,
D,9477cff8,19.4,26.9,12.9,0,1.9,5.1,SW,8.5,S,
D,d23b1e18,20.4,26.8,16.1,0,2,4.9,SW,8.2,SW,
D,d3f49ccb,19.2,25.1,15.1,0.5,1.3,4.6,E,7.4,NE,
D,c4195b2a,15.1,19.4,11.9,0.5,0.9,4.1,SW,6.3,SW,
D,dcc6bfa3,19.4,25,13.9,0.5,1.6,4.1,SW,6.8,SW,
D,f639979e,22,29.9,16.1,0,1.4,4.5,SW,7.6,SW,
D,98dae936,21,29.5,15.1,0,1.5,4.7,SW,7.7,SW,
D,81ca8f6c,23.5,33.4,15.5,0,1.6,5.1,SW,8.5,SW,
D,b3ea43d8,22.6,30.4,16.8,0,2.1,5.3,SW,10,SW,
D,f39fb340,22.8,31.4,15.3,0,2,5.5,SW,9.5,SW,
D,d2e49b06,22.6,30.2,16.1,0,1.9,4.8,SW,8.9,SW,
D,7fcec8f7,21.6,22.9,20.6,36.5,0.8,1.9,NE,2.9,NE,
D,137d41ba,21.5,22.9,20,20.5,1,2.8,NE,4.4,NE,
D,2e81f3f1,17,18.3,15.4,55,0.5,1.8,SW,3.9,S,
D,379195ab,21.2,28.4,16,0,1.5,4.7,SW,7.7,SW,
D,05b1591f,18.6,22.8,17,9,0.7,1.7,NE,2.4,NE,
D,6b5227b7,23.2,30.2,19.5,15.5,1.2,3.7,SW,5.8,SW,
D,724241ed,23.8,31.9,20.1,12.5,1.2,3.8,SW,6.6,SW,
D,6a9da564,24,29.4,21.1,2.5,1,2.7,SW,5,S,
D,40628d59,23.5,31,18.2,0,1,2.9,SW,5.2,SW,
D,209c3389,19.9,23.2,18.3,168.5,0.9,4.3,W,9.8,NW,
D,ffe3bd74,21.7,24.1,18.9,44,1.5,5.3,NW,10.9,NW,
D,ba306932,20.9,22.8,18.9,121,1.2,3.6,NW,8.6,NW,
D,2f7195ff,21.4,25.7,18.4,31,1.2,2.5,NE,6,SW,
D,f00e1b02,21.6,24.8,19.4,86,1.2,3.7,NE,5.6,NE,
D,b3e40f1c,23.5,31.3,18.6,0,1.2,4.7,SW,9.3,SW,
D,9b4ba054,19.8,24,17.9,18,0.9,2.8,SW,4.5,SW,
D,03b70d0a,19.8,21.7,18,34,1.2,3.1,NE,4.7,NE,
D,eee84f43,20.8,25.4,17.8,0,1,2.5,SW,5.7,SW,
D,3197c1be,22.9,30.8,16.9,0,1.5,4.3,SW,7,SW,
D,b412dc27,21,24,19.3,27.5,0.9,2.8,SW,4.5,SW,
D,9cbd736f,23.1,29.7,19.3,4,1.3,5,W,8,NW,
D,0c6b73f5,25.7,33.8,20.2,1.5,1.5,4.6,SW,7.5,SW,
D,cbcb6911,26.4,33.5,21.5,7,1.3,4,SW,7.9,SW,
D,e364c659,22.5,25.1,20.7,2,0.8,1.9,NE,2.7,SW,
D,7b986b07,22.9,30.1,20,29.5,0.8,2.2,SW,4.9,SW,
D,96c7294e,21.4,24.3,20,151.5,0.9,2.4,NE,3.6,SE,
D,cc3dba2a,21.6,24.9,18.7,12,0.9,2.3,NE,3.8,NE,
D,e4921562,22.5,26.3,19.8,4.5,1.2,2.5,NE,3.4,NE,
D,364a31e5,24.2,32.1,19.5,4.5,1.1,3.8,SW,6.2,SW,
D,5e556052,24.7,31.9,20.5,4,0.9,2.4,NE,5.2,NE,
D,812a9e3f,25.8,32.4,20.9,1,1.5,3.6,SW,6.9,SW,
D,1b86b414,27.6,34.5,21.5,0,1.8,3.9,SW,7.4,S,
D,6b830f4d,26.7,34.1,21.9,0,1.6,3.8,SW,6.8,SW,
